field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
894	Duration of moderate activity	0	0	0	11	0	0	0	1	0	0	minutes/day	100054	100291	2	0	3	0	0	ACE touchscreen question "How many minutes did you usually spend doing moderate activities on a typical DAY?"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 1440 then rejected</li><li>If answer < 10 then participant asked to confirm</li><li>If answer > 300 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you usually spend doing moderate physical activity on each day<br>of the week varies a lot, give an average of the time you spend doing moderate<br>physical activity.<br></i></td></tr></table><p>~F894~ was collected from participants who indicated that they did moderate physical activities for 10 minutes on at least 1 day per week in the previous 4 weeks, as defined by their answers to question ~F884~	2012-01-05	2021-10-23	418125	477700	0	111
904	Number of days/week of vigorous physical activity 10+ minutes	0	0	0	11	0	0	0	1	0	0	days/week	100054	100291	2	0	3	0	0	ACE touchscreen question "In a typical WEEK, how many days did you do 10 minutes or more of vigorous physical activity? (These are activities that make you sweat or breathe hard such as fast cycling, aerobics, heavy lifting)"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 7 then rejected</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Count the number of days in a week that you do vigorous physical activities for<br>at least 10 minutes continuously at a time. Remember to include activities that<br>you do for work, leisure, travel and around the house.<br></i></td></tr></table>	2012-01-05	2021-10-23	501558	576122	0	111
914	Duration of vigorous activity	0	0	0	11	0	0	0	1	0	0	minutes/day	100054	100291	2	0	3	0	0	ACE touchscreen question "How many minutes did you usually spend doing vigorous activities on a typical DAY?"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 1440 then rejected</li><li>If answer < 10 then participant asked to confirm</li><li>If answer > 300 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you usually spend doing vigorous physical activity on each day<br>of the week varies a lot, give an average of the time you spend doing vigorous<br>physical activity.<br></i></td></tr></table><p>This information was collected from participants who indicated that they did vigorous physical activities for 10 minutes on at least 1 day per week in the previous 4 weeks, as defined by their answers to ~F904~	2012-01-05	2021-10-23	304738	344585	0	111
924	Usual walking pace	0	0	0	21	11	0	0	1	0	0		100054	100313	2	0	3	0	0	ACE touchscreen question "How would you describe your usual walking pace? "<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Slow pace is defined as less than 3 miles per hour.<br>Steady average pace is defined as between 3-4 miles per hour.<br>Fast pace is defined as more than 4 miles per hour.<br></i></td></tr></table><p>~F924~ was collected from all participants except those who indicated they were unable to walk, as defined by their answers to ~F864~	2012-01-05	2021-10-23	499668	574091	0	111
943	Frequency of stair climbing in last 4 weeks	0	0	0	21	11	0	0	1	0	0		100054	100314	2	0	3	0	0	ACE touchscreen question "At home, during the last 4 weeks, about how many times a DAY do you climb a flight of stairs? (approx 10 steps)"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F943~ was collected from all participants except those who indicated they were unable to walk, as defined by their answers to ~F864~	2012-01-05	2021-10-23	496807	570341	0	111
971	Frequency of walking for pleasure in last 4 weeks	0	0	0	21	11	0	0	1	0	0		100054	100317	2	0	3	0	0	ACE touchscreen question "How many times in the last 4 weeks did you go walking for pleasure?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F971~ was collected from participants who indicated that they spent time walking for pleasure in the previous 4 weeks, as defined by their answers to ~F6164~	2012-01-05	2021-10-23	359936	410031	0	111
981	Duration walking for pleasure	0	0	0	21	11	0	0	1	0	0		100054	100318	2	0	3	0	0	ACE touchscreen question "Each time you went walking for pleasure, about how long did you spend doing it?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F981~ was collected from all participants who indicated that they spent time walking for pleasure in the previous 4 weeks, as defined by their answers to ~F6164~	2012-01-05	2021-10-23	359936	410031	0	111
991	Frequency of strenuous sports in last 4 weeks	0	0	0	21	11	0	0	1	0	0		100054	100317	2	0	3	0	0	ACE touchscreen question "How many times in the last 4 weeks did you do strenuous sports?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F991~ was collected from all participants who indicated that they spent time doing strenuous sports in the previous 4 weeks, as defined by their answers to ~F6164~	2012-01-05	2021-10-23	53739	59004	0	111
1001	Duration of strenuous sports	0	0	0	21	11	0	0	1	0	0		100054	100318	2	0	3	0	0	ACE touchscreen question "Each time you did strenuous sports, about how long did you spend doing it?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F1001~ was collected from all participants who indicated that they spent time doing strenuous sports in the previous 4 weeks, as defined by their answers to ~F6164~	2012-01-05	2021-10-23	53739	59004	0	111
1011	Frequency of light DIY in last 4 weeks	0	0	0	21	11	0	0	1	0	0		100054	100317	2	0	3	0	0	ACE touchscreen question "How many times in the last 4 weeks did you do light DIY?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F1011~ was collected from all participants who indicated that they spent time doing light DIY (e.g. pruning, watering the lawn) in the previous 4 weeks, as defined by their answers to ~F6164~	2012-01-05	2021-10-23	261094	291205	0	111
1021	Duration of light DIY	0	0	0	21	11	0	0	1	0	0		100054	100318	2	0	3	0	0	ACE touchscreen question "Each time you did light DIY, about how long did you spend doing it?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F1021~ was collected from all participants who indicated that they spent time doing light DIY (e.g. pruning, watering the lawn) in the previous 4 weeks, as defined by their answers to ~F6164~	2012-01-05	2021-10-23	261094	291205	0	111
1031	Frequency of friend/family visits	0	0	0	21	11	0	0	1	0	0		100061	100327	2	0	3	0	0	ACE touchscreen question "How often do you visit friends or family or have them visit you?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If this varies, please give an average of how often<br>you visit or have had visits in the last year.<br>Include meeting with friends or family in environments<br>outside of the home such as in the park, at a sports<br>field, at a restaurant or pub.<br></i></td></tr></table>	2012-01-05	2021-10-23	498677	572349	1	111
1050	Time spend outdoors in summer	0	0	0	11	0	0	0	1	0	0	hours/day	100055	100329	2	0	3	0	0	ACE touchscreen question "In a typical DAY in summer, how many hours do you spend outdoors?"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 24 then rejected</li><li>If answer > 10 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you spend outdoors in summer varies a lot, give the<br>average time per day. For example if you spend 1 hour a day on each<br>weekday and 4 hours a day on the weekend, the total hours in a week<br>is 13 (5 + 8), so you spend approximately 2 hours a day.<br></i></td></tr></table>	2012-01-05	2021-10-23	498677	572349	1	111
1060	Time spent outdoors in winter	0	0	0	11	0	0	0	1	0	0	hours/day	100055	100329	2	0	3	0	0	ACE touchscreen question "In a typical DAY in winter, how many hours do you spend outdoors?"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 24 then rejected</li><li>If answer > 10 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you spend outdoors in winter varies a lot, give the<br>average time per day. For example if you spend 1 hour a day on each<br>weekday and 4 hours a day on the weekend, the total hours in a week<br>is 13 (5 + 8), so you spend approximately 2 hours a day.<br></i></td></tr></table>	2012-01-05	2021-10-23	498677	572349	2	111
1070	Time spent watching television (TV)	0	0	0	11	0	0	0	1	0	0	hours/day	100054	100329	2	0	3	0	0	ACE touchscreen question "In a typical DAY, how many hours do you spend watching TV? (Put 0 if you do not spend any time doing it)"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 24 then rejected</li><li>If answer > 8 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you spend watching TV varies a lot, give<br>the average time for a 24 hour day in the last 4 weeks.<br></i></td></tr></table>	2012-01-05	2021-10-23	501553	576117	0	111
1080	Time spent using computer	0	0	0	11	0	0	0	1	0	0	hours/day	100054	100329	2	0	3	0	0	ACE touchscreen question "In a typical DAY, how many hours do you spend using the computer? (Do not include using a computer at work; put 0 if you do not spend any time doing it)" <p>The following checks were performed: <ul> <li>If answer < 0 then rejected</li> <li>If answer > 24 then rejected</li> <li>If answer > 6 then participant asked to confirm</li> </ul> <p>If the participant activated the Help button they were shown the message: <br> <table> <tr><td><i>If the time you spend on the computer varies a lot, give the average <br>time for a 24 hour day in the last 4 weeks. Remember not to include <br>time spent on a computer at work. <br></i></td></tr> </table> <p> This question was first asked in 2006 so needs to be interpreted in the light of technological development at that time when computers would generally mean either desktop or laptop PC systems. In 2019 the wording will be changed to<br>"In a typical DAY, how many hours do you spend using a computer/laptop, tablet or smartphone?"	2012-01-05	2021-10-23	498675	572347	0	111
1090	Time spent driving	0	0	0	11	0	0	0	1	0	0	hours/day	100054	100329	2	0	3	0	0	ACE touchscreen question "In a typical DAY, how many hours do you spend driving?"<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 24 then rejected</li><li>If answer > 6 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you spend driving varies a lot, give the average time<br>for a 24 hour day in the last 4 weeks.<br>Include driving a car, bus, motorcycle, boat, truck etc.<br>Include all the driving that you do as part of work, getting to work<br>or outside of work.<br>If you do not drive please enter 0.<br></i></td></tr></table>	2012-01-05	2021-10-23	501337	575874	0	111
1100	Drive faster than motorway speed limit	0	0	0	21	11	0	0	1	0	0		100054	100334	2	0	3	0	0	ACE touchscreen question "How often do you drive faster than the speed limit on the motorway?"<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table> <p> At the time of asking (2006) the UK motorway speed limit was 70miles/hour.	2012-01-05	2021-10-23	501337	575874	0	111
